2500,25,25,12,49.508201
2500,25,25,25,48.095336
2500,25,25,50,56.181246
2500,25,25,75,50.657119
2500,25,25,100,48.307677
2500,25,25,125,48.148155
2500,25,25,150,48.166263
2500,25,25,175,48.304059
2500,25,25,200,48.886724
2500,25,25,225,49.419105
2500,25,25,250,49.487086
2500,25,25,275,48.423993
2500,25,25,300,48.393563
2500,25,25,325,48.395910
